URL,Category,Language,Title,Meta_Description,Word_Count,Link_Count,Image_Count,Video_Count,Has_Ads,Domain_Age,Payment_Present,Login_Present,User_Comments,Cookies_Present,H1_Count,H2_Count
https://1001giochi.it,games,it,Giocare giochi gratis su 1001Giochi.it,"I giochi migliori, più divertenti e più nuovi li giochi ogni giorni con noi. Giochi gratis per bambini ed adulti!",66,167,150,0,0,17,0,1,1,0,0,0
https://1001guru.ru,games,ru-RU,1001guru.ru ⋆ Гуру в мире новостей. Все самое важное и актуальное,"Самые актуальные и интересные новости мира и России, политики и экономики, туризма и автомобилестроения, спорта и культуры ежедневно на сайте",1130,285,89,0,0,N/A,0,1,1,N/A,1,0
https://1001hry.cz,games,cs,1001 Hry - Zahraj si zdarma hry pro mladé i staré!,Nejnovější a nejkrásnější hry sesbírané na 1 webové stránce! U nás jich nalezneš více jak 3500!,608,291,84,0,0,N/A,0,0,1,0,1,3
https://1001-jeux.com,games,fr-FR,1001 Jeux - 1001 Jeux,"Une très vaste bibliothèque de jeux : Nous vous offrons la possibilité de découvrir 1001 jeux différents sous toutes leurs coutures, tous les styles de jeux sont mis à l’honneur, et après avoir consulté notre importante bibliothèque vous saurez rapidement si tel ou tel jeu sera susceptible de vous intéresser ou non.Nos descriptions sont aussi […]",388,12,1,0,0,8,0,0,0,0,1,1
https://1001jeux.fr,games,fr,1001 Jeux - Jouer aux meilleurs Jeux Gratuits en ligne!,Joue à des Jeux Gratuits en Ligne sur 1001Jeux.fr / JeuxdelaJungle. Des milliers de jeux en ligne pour les enfants et les adultes!,677,288,84,0,0,7,N/A,0,1,0,1,3
https://1001jogos.com.br,games,pt-BR,Jogos - Jogue 3500 jogos online grátis!,Os mais recentes e melhores jogos reunidos em 1 site! Nosso site contém mais de 3500 jogos!,635,284,82,0,0,10,0,0,1,0,1,3
https://1001jogos.pt,games,pt,Jogos - 3500 jogos online grátis!,Os últimos e mais giros jogos reunidos num website! São mais de 3500!,641,285,83,0,0,N/A,0,0,1,0,1,3
https://1001juegos.com,games,es,Juegos Gratis en Línea en 1001juegos | ¡Juega Ahora!,"Juega a juegos gratis en línea en 1001 Juegos, el mejor sitio para jugar a juegos de navegador de calidad. Añadimos juegos nuevos cada día. ¡Que te diviertas!",644,235,166,0,0,24,0,1,1,1,1,19
https://1001oyun.com,games,tr,Poki - Ücretsiz Online Oyunlar - Hemen Oyna!,"Poki ile ücretsiz çevrimiçi oyunların dünyasını keşfedin! Anında oyna, indirmeye gerek yok, tüm cihazlarla uyumlu oyunların tadını çıkarın.",492,215,185,0,0,18,1,0,1,1,1,0
https://1001pelit.com,games,fi,Pelit - pelaa nyt 3500 ilmaista online-peliä!,Uusimmat ja hauskimmat pelit kaikki yhdellä sivustolla! Meiltä löydät yli 3500 peliä! ,487,288,82,0,0,16,0,0,1,0,1,3
https://1001spelletjes.be,games,nl,1001 Spelletjes - 1001 Gratis Spelletjes Spelen,Op &#9733; 1001Spelletjes.be &#9733; speel je 1001 gratis spelletjes en online games voor jong en oud. Met elke dag de leukste en nieuwste spelletjes om te spelen!,289,244,2,0,0,19,0,1,0,0,1,0
https://1001spelletjes.nl,games,nl,Spelletjes - Gratis 1001 Spelletjes spele voor Jong en Oud!,1001 Spelletjes voor Jong en Oud! 1001Spelletjes.nl met elke dag de Nieuwste en Leukste gratis Spelletjes om te spele!,298,244,2,0,0,19,0,1,0,0,1,0
https://1001spiele.at,games,de-AT,1001 Spiele - Mehr als 1500 online Spiele kostenlos spielen,Kostenlos und ohne anmeldung mehr als 1500 online Spiele spielen!,59,168,150,0,0,N/A,0,1,1,0,0,0
https://1001spiele.ch,games,de,Spiele - 2000 kostenlose coole Spiele Jetzt spielen auf Jetztspielen,Auf JetztSpielen findest du denn lustigsten kostenlosen Spiele für jung und alt. Mehr als 2000 Spiele gratis zu Spielen.,80,168,150,0,0,N/A,0,1,1,0,0,0
https://1001spiele.de,games,de,1001 Spiele - Kostenlose coole online Spiele spielen!,Die neusten und coolsten Spiele gesammelt auf einer Website! Bei uns findest du mehr als 3500!,527,291,84,0,0,N/A,0,1,1,0,1,3
https://1001spill.no,games,no,1001 Spill - gratis nettspill,"Over tusen gratis nettspill som actionspill, bilspill, hjernetrim og mye mer.",433,328,159,0,0,21,0,N/A,0,1,0,1
https://101games.it,games,it,Giochi Gratis: Nuovi Giochi Gratuiti Online,Nuovi giochi gratis online: I migliori giochi gratuiti - 101Games.it,322,96,65,0,0,14,1,0,0,0,1,0
https://101okeyoyna.com,games,tr-TR,101 Okey Oyna | 101OkeyOyna.Com,"101 okey oyna, sizlerde tÃ¼rkiye'nin en gÃ¼ncel ve en kaliteli 101 okey oynama platformunda, bedava ve online 101 okey oyunlarÄ± oynaya bilirsiniz.",1411,38,16,0,0,5,0,0,0,0,0,3
https://101xp.com,games,tr,Ücretsiz çevrimiçi oyunlar 101XP'de,"RPG, strateji, aksiyon oyunları ve sosyal oyunlar dahil olmak üzere, ücretsiz çevrimiçi oyunları 101XP'de oynayın.",244,38,13,0,0,15,1,1,1,0,3,0
https://1024game.org,games,en-us,1024 Game - Source of 2048!,"Smart people can complete this game and make 1024 tile, genius can make tile 2048.",719,27,1,0,1,10,0,0,0,0,1,1
https://113tools.com,games,zh-CN,J9九游公司官网,J9九游官方网站【备用入口：ag1688.vip】J9九游会，登录入口首页app下载，官网提供便捷的登录入口，带您探索在线乐趣。我们的优质产品和高效服务，确保为您构建公平透明的体验平台。,412,250,128,0,0,0,0,0,0,0,1,9
https://123freecell.com,games,en-US,123 Freecell,Play your favorite freecell game on 123 Freecell. Features 7 freecell variations with large cards and simple gameplay.,504,77,61,0,0,13,1,1,0,0,1,6
https://123freesolitaire.com,games,en-US,123 Free Solitaire,"123 Free Solitaire game. 100% free! Play Spider solitaire, FreeCell and many others solitaire games for free.",231,47,35,0,1,25,1,0,0,0,1,14
https://123games.com,games,en-US,"123 Games – Math Games, Sudoku, & Quizzes","Play educational games that are challenging and fun at the same time. We have many math, dice, and quiz games. All the 123 Games are free to play online.",235,32,14,0,0,25,0,0,0,0,1,13
https://123pelit.com,games,fi,Poki - Ilmaiset Nettipelit - Pelaa Nyt!,"Koe ilmaisten nettipelien maailma Pokin kanssa! Pelaa heti, ilman latauksia, ja nauti kaikkien laitteiden kanssa yhteensopivista peleistä.",424,220,185,0,0,15,0,0,1,1,1,0
https://123peppy.com,games,en-US,Independent Online Casino UK | Our Top Picks for the Best Casinos in 2024,Independent Online Casino UK for 2024 🌟 Welcome to a world of endless entertainment and thrilling possibilities with the latest independent online casinos in the UK for 2024 🚀,2005,7,34,0,0,17,1,1,1,0,1,11
https://123trochoi.com,games,vi,123b - Trang Chủ Nhà Cái 123b.Com Chính Thức 2024,"123b.lgbt là đại lý ủy quyền chính thức của nhà cái 123b tại Việt Nam, 123b.com mang đến cho người chơi trải nghiệm cá cược trực tuyến an toàn, uy tín.",2247,65,27,0,0,16,0,0,0,0,1,4
https://128bit.me,games,en,Minimal Site Profile,"ProcessWire is an open source CMS and web application framework aimed at the needs of designers, developers and their clients. ",4244,1924,1,0,0,13,1,1,1,1,0,2
https://12h30.net,games,en-US,slot wallet ทุกค่ายเว็บตรง - Official Website,slot wallet ทุกค่ายเว็บตรง ยินดีต้อนรับสู่โลกของการพนันออนไลน์ปฏิวัติโดยเว็บค่ายโดยตรงทั้งหมด! เทคโนโลยีวอลเลย์ที่ทันสมัยของเราถูก,414,57,114,0,0,1,0,0,1,0,1,8
https://13games.ru,games,ru,"Игры Бесплатно - бесплатные игры, флеш игры, мульты"," - Игры Бесплатно. бесплатные игры, флеш игры, мульты. Игры Онлайн",2322,182,45,0,0,N/A,0,0,0,1,5,44
https://191game.com,games,zh-CN,红狐游戏-海外中文游戏平台,海外中文游戏平台,123,27,45,1,0,9,0,0,0,0,0,0
https://1cargames.com,games,en,"Play Free Games Online - Play Justin Bieber, Ben 10, Scooby Doo Games","Play Free Games Online - Play Justin Bieber, Ben 10, Scooby Doo Games at Mi9.com. including all Ben10, Spiderman, Power Rangers, Mario, Sonic games and more. Play a free online game now!",466,187,134,0,0,10,0,1,0,0,0,2
https://1fakt.com,games,fr-CA,1️⃣FAKT.com,"Sports de Canadien , Remparts , Capitales et Rouge et Or . Nouvelles , Actualités , Justice et Faits Divers . Potins de Québec et Montréal",512,84,13,0,0,2,0,1,1,0,1,1
https://1forum.biz,games,en,Free forum - 1forum.biz,"Free forum Free forum : Better-Scape. no-ip. org Free forum : Forum de la guilde Eternal. 
Perfect World MS. The Forum for 6D We are a new server rising the ranks to fame! Currently down for matenence.",413,97,1,0,1,17,0,0,0,1,1,7
https://1gamerdash.com,games,en-US,"1gamerdash - Mobile Gaming - News, Reviews, Guides, Events, Strategy","Mobile Gaming - News, Reviews, Guides, Events, Strategy",3598,877,19,0,1,5,0,1,1,0,18,1
https://1gravity.com,games,en-us,Home,,266,11,14,0,0,14,0,0,0,1,0,0
https://1papacaio.com.br,games,pt-br,Home,"Portal educativo infantil, com conteúdo gratuito. Imprima e pinte, sala de aula, pngs transparentes, quebra-cabeças e muito mais!",1017,239,90,0,1,22,0,1,0,0,1,22
https://1.pl,games,pl,Sklep 1.pl - jedyny ekspert w świecie notebooków,"Oferujemy najlepsze notebooki w konkurencyjnych cenach. W sklepie 1.pl znajdziesz modele dla graczy, biznesmenów oraz użytkowników domowych. Zapraszamy do zakupów!",1911,190,84,0,1,22,1,1,0,0,1,11
https://1stohio.com,games,en,1st Ohio CMSA | Home Page,1st Ohio Cowboy Mounted Shooting Club,549,32,38,0,0,22,0,0,0,0,0,1
https://1v1.lol,games,en-us,"1v1.LOL | Building Simulator, Battle Royale & Shooting Game","Discover 1v1, the online building simulator & third person shooting game. Battle royale, build fight, box fight, zone wars and more game modes to enjoy!",10,0,1,0,0,5,0,0,0,0,0,0
https://2001jeux.fr,games,fr,"Jeux en ligne, les meilleurs jeux gratuits sur internet","Le guide des meilleurs sites de jeux sur internet, découvrez le top des jeux en ligne, des mmo, mmorpg et autres jeux entièrement gratuits, ainsi qu'une sélection de jeux flash.",1047,89,45,0,1,15,1,0,0,1,1,1
https://2144.cn,games,zh-CN,2144æ¸¸æ_å°æ¸¸æ_ç½é¡µæ¸¸æ_ææºæ¸¸æ_2144ç©-www.2144.cnä¸ä¸çæ¸¸æå¹³å°,"2144æ¸¸ææ¯ä¸ä¸çæ¸¸æå¹³å°,åè´¹ä¸ºä½ æä¾åç§ç²¾åå°æ¸¸æ,å¥½ç©çç½é¡µæ¸¸æ,ææºæ¸¸æ,åæ¶è¿æä¾ç²¾åæ¸¸æä¸é¢ï¼æ¸¸ææ»ç¥ï¼äººæ°è®ºåç­ï¼ç©å°æ¸¸æ,ç½é¡µæ¸¸æ,ææºæ¸¸æå°±ä¸2144æ¸¸æç½2144.cn",204,118,29,0,0,18,0,1,0,0,1,5
https://247backgammon.org,games,en-US,"247 Backgammon: Play Online Backgammon Anytime, Anywhere",Play the best free online Backgammon with no sign-in required! Enjoy instant gameplay and challenge yourself to a classic strategy game. Play now!,2772,77,49,0,0,10,1,1,0,0,1,10
https://247bridge.com,games,en-US,Bridge 247 - Play Free Bridge Games Online,Play bridge online and learn how to master the game with our comprehensive bridge tutorials. Start your bridge journey now!,2725,54,44,0,1,10,1,1,0,0,1,11
https://247checkers.com,games,en-US,Play 247 Checkers Online â Fun and Free Games Available 24/7,"Play checkers with the computer or with friends in this free, no sign-in required, easy to use, classic Checkers game!",2777,55,49,0,0,8,1,1,0,0,1,15
https://247games.net,games,en,247 Games,"247 Games is the best resource for free games online! Play card games, casino games, mahjong games, freecell, hearts, spades, and more!",159,89,53,0,0,11,0,0,0,0,5,0
https://247gamesonline.com,games,en,4v4.com | Cool games,4v4.com publishes the most played games on the internet and mobile,1077,353,1,0,1,14,1,0,1,1,0,0
https://247hearts.com,games,en-US,Hearts 247 - Play Free Hearts Card Games Online,"Play free hearts card games online: classic hearts, easy hearts, medium hearts, hard hearts, expert hearts, and many more!",2730,58,58,0,1,13,1,1,0,0,1,12
https://247mahjong.com,games,en-US,Mahjong 247 - Play Free Mahjong Games Online,"Play free mahjong games online: classic mahjong, butterfly mahjong, cross mahjong, pyramid mahjong, fish mahjong, snake mahjong and many more!",2695,87,77,0,1,14,1,1,0,0,1,14
https://247spades.com,games,en-US,Spades 247 - Play Online Free Spades,"Play Spades online and learn how to play Spades with our easy instructions. Enjoy fun games, discover strategies, and master your skills. Play spades now!",2864,58,48,0,1,13,1,1,0,0,1,10
https://247sudoku.com,games,en-US,Sudoku 247 - Play Free Sudoku Games Online,"Play free Sudoku games online: easy sudok, medium sudoku, hard sudoku, expert sudoku, daily challenge sudoku--and many more!",2721,60,52,0,1,12,N/A,1,0,0,1,11
https://2600online.com,games,en-US,PC and PC Gaming Deals!,"2024 Macbook Air - $849.99 (with coupon - don't forget to check the box!) - $150 less than Apple.com!
Apple 2024 MacBook Air 13-inch Laptop with M3 chip /13.6-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID
Click here to get",111,9,3,0,0,17,0,1,0,1,2,0
https://2cda.pl,games,pl,CDA - Społeczność cda.pl,"CDA - multimedialna społeczność od 2003 roku. W serwisie znajdziesz: gry, materiały video, śmieszne grafiki oraz dział download.",292,86,2,1,0,18,0,1,0,1,0,52
https://2d6.org,games,en,Discover the thrill of chance in every wager  - 2d6.org,,3141,126,58,0,0,0,1,0,N/A,0,0,7
https://2dengine.com,games,en-US,2dengine,"2dengine is an independent software development company. 2dengine builds and distributes privacy-friendly, DRM-free apps and games.",58,0,1,0,0,16,0,0,0,0,0,1
https://2dgames.eu,games,en,"2dgames.eu - Oviedo, FL",2dgames.eu,4,0,0,0,0,N/A,0,0,1,0,0,0
https://2doyunlar.com,games,en-US,2D Games online, New games of  play free unblockled.  easy and hard games.  play without downloading ,234,173,65,0,0,13,0,0,1,0,1,1
https://2dplay.net,games,en-US,Become the best in 2D casino games with - 2dplay.net,"➥ Improve your knowledge of the world of casinos and sports betting! Gamble news, poker strategies, chips for card games and more here ➤➤➤",547,64,11,0,0,3,0,0,1,0,4,4
https://2game.com,games,tr,Oyun Şifresi Mağazası: Ucuz CD Şifreleri ve Yeni Çıkan Bilgisayar Oyunlarını Satın Al,"Yeni çıkan PC oyunları için bütün CD şifreleri: Ucuz Steam Şifreleri, Xbox Live Gold, Xbox Game Pass ve Heyecanlı bir Oyun Topluluğu. CD şifresi indirimini bugün al!",1640,556,112,0,1,23,1,0,0,1,1,25
https://2khead.com,games,en-us,"Madden NFL 25 Ultimate Team Database
        | Muthead","Madden NFL 25 Ultimate Team Database, Team Builder, and MUT 25 Community",1076,122,2,0,1,10,0,1,1,1,1,14
https://2minman.com,games,de,2-Min-Man,"Der Onlinefussballmanager für diejenigen, die keine Zeit haben.",372,8,1,0,1,19,0,1,0,1,2,0
https://2old2play.com,games,en,Home | 2old2play - The Site for Older Gamers,"Community driven web site focused on gamers over the age of twenty five.  Articles, forums, tournaments, blogs and news.  ",475,59,17,0,0,19,0,1,1,0,1,6
https://2playfreeonlinegames.com,games,en-US,Play A Game | Play Free Flash Games Online,Play Games Online for Free on playagame.io - thousands of free online safe games for all ages. No download No sign up required,1193,913,495,0,1,1,0,1,1,1,0,206
https://2scores.com,games,tr,2Scores,2Scores. 5 beğenme. Football chat and score prediction page!,1,0,0,0,0,0,1,1,1,0,0,0
https://2to.info,games,en-us,URL Shortener,"ShortURL is a url shortener to reduce a long link. Use our tool to shorten links and then share them, in addition you can monitor traffic statistics.",282,21,7,0,0,3,0,0,0,0,1,3
https://300ad.com,games,en,Download games - Play PC and Mac games - Video games - Computer game downloads,"Download and play PC games, Mac games, video and computer games. Original action, arcade, rpg and strategy games for Apple Mac and Windows Vista",1265,111,98,0,0,22,0,0,0,1,1,1
https://321freegames.com,games,en,"Games, free online games - 321FreeGames.com","Games, free online games. Play over 2000 most popular browser games online for free! 321FreeGames.com, the leading online games site, where you can play a huge range of free online games.",1000,344,125,0,1,11,0,1,0,1,1,7
https://360mobi.vn,games,vi,Hòa mình vào thế giới của 360mobi - Nơi giải trí số 1 của game thủ,"360mobi - Nơi tập trung những game được yêu thích như 360mobi Cờ Tỷ Phú, 360mobi Mộng Hoàng Cung, Ngôi Sao Hoàng Cung 360mobi, 360mobi Ngôi Sao Bóng Đá Mobasaka, Ngôi Sao Thời Trang 360mobi, 360mobi Kiếm Khách, 360mobi Ngôi Sao Bộ Lạc, 3Q 360mobi, ...",59,52,10,0,0,N/A,0,0,0,1,0,3
https://360monster.com,games,en-US,IDEBET: Situs Slot Online Gacor Gampang Jackpot Hari Ini,IDEBET adalah situs slot online gacor terbaru gampang jackpot dengan rtp slot tertinggi hingga 99% dengan jaminan jackpot maxwin hari ini.,236,20,7,0,0,19,1,1,1,0,1,0
https://365chess.com,games,en,Chess Games Database Online - 365Chess.com,"Free Chess Games Database, Chess Opening Explorer, chess puzzles, problems and compositions, learn chess strategies, tactics and rules. Join now for FREE!",1941,181,27,0,0,17,0,1,0,1,1,16
https://365escape.com,games,en,Escape Games - New Games Added Everyday!,Play new room escape games online. The player must find the clues and solve several difficult puzzles. That will allow you to leave different tricky places.,175,31,21,0,1,9,N/A,0,0,0,1,0
https://39games.com,games,en,Games,Games,3,2,4,0,0,15,0,0,0,0,0,1
https://3daimtrainer.com,games,en,3D Aim Trainer: Best Game to Test & Practice your FPS Aim - 3D Aim Trainer,Free Aim Trainer Helping more than 12 million FPS Gamers Improve their Aim. Practice and Test your Aim Performance Online. No Installation Required.,989,70,43,0,0,7,0,1,1,0,1,0
https://3dgames.com.ar,games,en,3DGames - Comunidad de intercambio de ideas y discusión,3dgames - Información confiable en Internet. Comunidad de intercambio de ideas y discusion donde todos tienen su lugar.,2856,414,83,0,0,11,0,0,0,0,63,63
https://3djuegos.com,games,es,3DJuegos- Líderes en videojuegos y entretenimiento en español,"En 3DJuegos encontrarás Juegos, noticias, análisis, trucos y todo el contenido y últimas novedades para PC, Playstation, XBox y todas las plataformas. Gaming para gamers.",2532,481,196,0,0,20,1,1,1,0,1,80
https://3doyunlar.com,games,tr,3D OYUNLAR - En Güzel 3D Oyun Oyna - 3Doyunlar.com,En güzel 3D oyunlar sizler için hepsi bir arada. Türkiye nin en iyi 3d oyun sitesinde İndirmeden Ücretsiz Oyun Oyna. 3D oyunların tek adresi 3doyunlar.com.,528,139,44,0,0,22,0,0,0,0,36,0
https://3doyunlar.org,games,tr,3D Oyunlar - Güncel 3D Oyun Sitesi,"En güzel 3d oyunlar, shockwave oyun yayınlayan güncel 3d oyun sitesi.",405,95,44,0,0,15,0,1,0,0,1,0
https://3doyun.net,games,tr-TR,3D Oyunlar - Kaliteli 3 Boyutlu Oyunlar,3D oyunlar - Birbirinden güzel bedava 3D Oyunlar. Kaliteli ve güzel bir shockwave 3D oyun sitesi,140,41,21,0,1,17,0,0,0,0,1,2
https://3drealms.com,games,en-US,3D Realms,"Redefining AAA - Action, Attitude, Adrenaline, 3D Realms has rocked the world for almost 30 years by publishing unforgettable iconic games.",191,48,25,10,0,30,1,0,1,0,0,4
https://3dunity.org,games,ja,ゲームの作り方 Unity入門の森  Unity初心者向けゲームプログラミングサイト,Unityプログラミング・ゲームの作り方入門サイト Unity入門の森 | 主にUnityゲームの作り方を解説する初心者向けUnityゲーム開発講座サイトです。2D、3DだけでなくVRやARアプリの作り方やゲームやUnityを仕事にしたい人のための情報もあります。,697,194,103,0,0,4,0,1,0,0,1,11
https://3hitcombo.fr,games,fr-FR,Association 3 Hit Combo | Éducation culturelle et jeu vidéo !,3 Hit Combo est une association d'éducation artistique et culturelle basée à Rennes qui utilise le jeu vidéo comme source de lien social.,714,90,8,0,0,17,0,0,0,0,0,0
https://3ona51.com,games,ru-UA,Магазин Зона51 - крупнейший в Украине магазин для геймеров ЗОНА51,"Широкий выбор игровых девайсов, кресел, компьютеров и комплектующих. Бесплатная доставка по Киеву. (044) 538 15 11 – Звоните прямо сейчас!",2539,587,62,0,1,14,0,1,0,1,1,1
https://3rdworldfarmer.com,games,en,3rd World Farmer: A simulation to make you think.,A free online game about rural poverty in developing nations. The official 3rd World Farmer website.,306,22,4,0,1,18,0,1,0,0,1,1
https://4399en.com,games,en,4399EN-Best mobile games,,402,92,50,0,0,N/A,1,1,0,1,0,3
https://4399sy.com,games,zh-CN,4399手机游戏_手机网游_精品手游运营平台-广州四三九九信息科技有限公司,"4399手机游戏是中国最值得期待的免费手机游戏平台, 4399手机游戏为玩家提供最新最好玩的手机网游",253,171,46,0,0,12,0,0,0,N/A,1,2
https://4399sy.com.hk,games,en,手機遊戲＿4399手機遊戲＿手機網遊＿精品手遊運營平台-www.4399sy.com.hk,4399手機遊戲是最值得期待的免費手機遊戲平台，4399手機遊戲為玩家提供最新最好玩的手機網遊,107,53,19,0,1,9,0,1,0,1,0,3
https://43g.com,games,en,Play Free Online Games - 43G.com,Play online free game at 43g.com. We are leading in the latest Online Unity3D car games And Girl Games. Much Fun!,533,137,77,0,1,20,0,0,0,1,1,0
https://4free-pc-games.com,games,en,Unpredictable Thrill: Life's Roulette in Every Decision  - www.4free-pc-games.com,,2771,105,48,0,0,0,0,0,0,0,0,6
https://4-fun.ro,games,,Librărie online cu cărți pentru fiecare | 4-Fun,"Librăria online 4fun vă așteaptă zilnic cu cărti noi pentru toate vârstele, cu promoții și reduceri de prețuri.",551,100,0,0,0,18,0,0,0,0,1,1
https://4game4.com,games,en-US,Exploring the World of Arts: Unleashing Creativity and Inspiration,"Discover the fascinating world of arts with our comprehensive guide to various forms of creative expression. From painting and sculpture to digital art and performance, we delve into the rich history, techniques, and contemporary trends that shape the art scene today",352,56,7,0,0,0,0,0,1,0,1,11
https://4game.com,games,en,4game — Best Online Games,"Download and play popular free MMORPG titles on PC: Lineage 2, Lineage 2 Essence and Ragnarok Online Prime.",85,16,6,0,0,22,0,1,0,0,1,0
https://4gameforum.com,games,ru-RU,4Game,"Официальный форум 4Game. Лучшие online игры: Blade and Soul, Lineagell, Lineagell Classic, Aion, Point Blank, RF Online, R2Online, Ragnarok Online.",2491,782,3,0,0,11,0,1,0,1,1,0
https://4gameground.com,games,en,Games at 4GameGround.com - Play Free Online Games,"Play Games at 4GameGround.com! Over 10,000 games to play online. Awesome arcade games, racing games, shooting games, fighting games and more!",784,336,303,0,1,11,0,0,1,0,1,1
https://4gamer.net,games,ja,4Gamer.net ¡½ ÆüËÜºÇÂçµé¤ÎÁí¹ç¥²¡¼¥à¾ðÊó¥µ¥¤¥È¡£ºÇ¿·¥²¡¼¥à¤Î¥Ë¥å¡¼¥¹¡¤¥ì¥Ó¥å¡¼¤Ï¤³¤³¤Ç¡ª,¥²¡¼¥à¤ÎºÇ¿·¥Ë¥å¡¼¥¹¤ò¤ªÆÏ¤±¤·¤Þ¤¹¡£¤Þ¤¿¡¤¥²¡¼¥à¤Î¥¿¥¤¥È¥ë¤Î¥æ¡¼¥¶¡¼¥ì¥Ó¥å¡¼¤ÎÊç½¸/·ÇºÜ¤ä¡¤È¯Çä¥¹¥±¥¸¥å¡¼¥ë¤Ê¤É¤âÍÑ°Õ¡£Í·¤Ó¤¿¤¤¥²¡¼¥à¤òÃµ¤¹»þ¤Ë¤´³èÍÑ¤¯¤À¤µ¤¤¡ª,1147,758,648,0,0,24,0,0,1,0,1,101
https://4gamers.be,games,nl,4Gamers - Home,"Meer weten over jouw favoriete games? Nieuws, specials, previews en reviews aan de lopende band, aangevuld met prachtige trailers, screenshots en eigen video-items? 4Gamers heeft het allemaal, snel en kwalitatief",1398,71,51,0,1,14,0,1,1,1,0,0
https://4game.ru,games,ru,Фогейм — лучшие онлайн-игры,"Скачивай бесплатные онлайн-игры на ПК: популярные MMORPG Lineage 2, Lineage 2 Essence и Legacy, Blade & Soul, Aion, Black Desert, динамичный шутер от первого лица Point Blank. Все твои любимые развлечения — на одной платформе.",176,29,29,0,1,19,0,0,0,0,1,0
https://4j.com,games,en,Free Online Games - 4J.Com,Play Free Online Games On 4J.Com without annoying advertisement. New Games are added daily. Click To Play Games For FREE!,450,106,102,0,0,25,0,0,0,0,0,0
